"År-måned","Arbeidssted fylkesnummer","Arbeidssted kommunenummer","Stilling Yrkesbetegnelse kode (6-siffer)","Tilgang stillinger i perioden"
"201604","06","0602","7233.03","1"
"201604","05","0516","1349.04","1"
"201604","16","1653","5246.07","2"
"201604","08","0806","2341.10","2"
"201604","08","0805","2166.03","1"
"201604","08","0817","2341.01","10"
"201604","15","1534","5321.02","6"
"201604","19","1902","2421.02","2"
"201604","16","1640","3112.13","1"
"201604","15","1535","1321.37","1"
"201604","14","1441","2342.07","2"
"201604","06","0626","4321.01","4"
"201604","02","0220","1349.04","3"
"201604","01","0105","2264.01","2"
"201604","03","0301","3512.04","1"
"201604","09","0901","2320.05","1"
"201604","14","1424","0000.02","1"
"201604","11","1121","5120.03","1"
"201604","07","0706","5246.07","9"
"201604","15","1534","3258.01","1"
"201604","06","0623","3412.06","1"
"201604","19","1911","2224.02","2"
"201604","18","1865","2224.10","1"
"201604","15","1504","4224.12","3"
"201604","02","0213","2342.04","21"
"201604","07","0702","5311.04","1"
"201604","12","1228","4224.12","2"
"201604","18","1811","1349.77","1"
"201604","11","1124","5321.03","1"
"201604","20","2012","2222.01","1"
"201604","17","1719","3112.03","1"
"201604","01","0105","2634.13","1"
"201604","04","0426","7115.07","2"
"201604","15","1576","2341.01","1"
"201604","18","1804","2212.02","6"
"201604","15","1504","1219.20","1"
"201604","09","0912","2341.01","3"
"201604","10","1002","2342.07","1"
"201604","15","1502","5311.02","2"
"201604","11","1121","5411.02","2"
"201604","09","0906","2422.15","2"
"201604","15","1504","7213.07","3"
"201604","06","0602","2267.01","2"
"201604","11","1149","5321.02","9"
"201604","10","1001","2359.12","2"
"201604","16","1653","8342.14","1"
"201604","14","1418","3434.02","1"
"201604","12","1233","5131.02","4"
"201604","17","1702","5414.02","1"
"201604","10","1021","5311.02","1"
"201604","04","0403","7549.02","3"
"201604","03","0301","2212.12","1"
"201604","01","0135","8322.02","1"
"201604","11","1119","1341.05","1"
"201604","12","1251","3118.04","1"
"201604","20","2012","7231.07","1"
"201604","12","1246","9111.03","1"
"201604","11","1103","1420.05","1"
"201604","02","0214","2511.04","1"
"201604","07","0704","6222.01","1"
"201604","06","0623","1345.21","1"
"201604","18","1804","9622.02","1"
"201604","08","0821","5223.02","1"
"201604","18","1833","1342.01","1"
"201604","07","0706","7233.13","1"
"201604","10","1001","2162.01","1"
"201604","10","1001","5329.02","5"
"201604","11","1160","2262.02","1"
"201604","19","1933","3355.02","2"
"201604","05","0529","4110.02","1"
"201604","11","1112","1345.20","1"
"201604","04","0426","2330.03","6"
"201604","07","0704","2422.07","1"
"201604","04","0415","4311.02","1"
"201604","04","0412","4211.02","1"
"201604","19","1925","5246.07","1"
"201604","20","2002","5246.02","1"
"201604","17","1714","2164.01","1"
"201604","18","1804","2261.02","2"
"201604","05","0502","4223.07","1"
"201604","09","0926","5223.20","1"
"201604","03","0301","3513.02","4"
"201604","10","1021","7114.04","2"
"201604","11","1129","2221.13","1"
"201604","14","1439","4321.01","1"
"201604","06","0625","3412.06","1"
"201604","11","1127","2634.01","1"
"201604","06","0623","1345.25","2"
"201604","17","1702","5321.02","1"
"201604","20","2030","3119.03","1"
"201604","19","1903","3118.07","2"
"201604","06","0621","5153.03","1"
"201604","06","0602","1342.12","1"
"201604","18","1805","7115.07","1"
"201604","01","0124","2330.03","4"
"201604","03","0301","2261.05","2"
"201604","08","0805","2431.01","1"
"201604","12","1244","2342.07","1"
"201604","16","1601","2330.04","1"
"201604","16","1640","1321.02","1"
"201605","06","0602","5311.04","3"
"201605","12","1253","2223.02","1"
"201605","11","1149","5153.03","1"
"201605","03","0301","3112.22","4"
"201605","15","1504","3118.02","2"
"201605","02","0235","1345.01","1"
"201605","01","0104","7127.07","1"
"201605","12","1247","7132.04","1"
"201605","09","0911","4110.02","1"
"201605","01","0125","3257.06","1"
"201605","05","0542","2422.05","4"
"201605","08","0806","2223.02","24"
"201605","02","0213","2342.04","7"
"201605","15","1534","2634.01","1"
"201605","08","0806","3412.03","8"
"201605","12","1201","2341.05","2"
"201605","03","0301","2224.02","20"
"201605","15","1519","4313.02","1"
"201605","15","1504","7412.05","1"
"201605","17","1755","2413.01","2"
"201605","16","1653","5246.07","1"
"201605","16","1601","8332.03","11"
"201605","02","0219","1349.04","2"
"201605","07","0701","2342.07","4"
"201605","20","2021","2212.01","2"
"201605","14","1431","2342.04","1"
"201605","07","0701","5131.09","1"
"201605","16","1640","5223.02","2"
"201605","08","0806","2330.03","5"
"201605","19","1931","5131.02","1"
"201605","08","0815","8344.01","1"
"201605","12","1201","7114.03","7"
"201605","17","1756","2224.02","1"
"201605","18","1834","2341.01","1"
"201605","11","1130","2351.03","1"
"201605","15","1502","3412.12","1"
"201605","16","1648","5120.03","1"
"201605","05","0544","5321.02","1"
"201605","11","1106","4311.02","1"
"201605","03","0301","2634.01","10"
"201605","04","0428","2164.01","2"
"201605","12","1201","2142.01","6"
"201605","15","1502","7233.03","3"
"201605","17","1749","2341.01","2"
"201605","10","1017","5153.14","1"
"201605","12","1256","2342.07","1"
"201605","10","1046","3323.03","1"
"201605","16","1653","8160.67","1"
"201605","19","1931","2223.02","3"
"201605","10","1001","8342.01","2"
"201605","05","0520","5151.09","1"
"201605","07","0709","2212.02","1"
"201605","07","0702","8332.03","1"
"201605","02","0213","2221.01","3"
"201605","09","0919","5311.02","3"
"201605","07","0704","3412.06","2"
"201605","12","1201","3113.01","2"
"201605","14","1432","2642.02","1"
"201605","03","0301","2264.01","11"
"201605","15","1534","2341.10","1"
"201605","10","1001","7231.01","1"
"201605","UT","Norg","2634.01","1"
"201605","12","1201","1219.33","1"
"201605","18","1813","2634.13","1"
"201605","03","0301","2142.18","1"
"201605","10","1018","3312.01","1"
"201605","06","0602","2431.02","2"
"201605","17","1750","4110.19","1"
"201605","12","1201","2422.05","42"
"201605","03","0301","3114.33","2"
"201605","06","0626","5223.02","5"
"201605","01","0124","5223.02","5"
"201605","11","1102","2342.07","8"
"201605","07","0704","2223.02","8"
"201605","02","0219","2114.05","1"
"201605","04","0412","7115.19","2"
"201605","17","1719","0000.02","1"
"201605","12","1228","9329.02","1"
"201605","10","1032","1420.06","1"
"201605","03","0301","1323.01","7"
"201605","02","0230","7133.02","2"
"201605","15","1502","2635.04","1"
"201605","08","0814","2342.01","2"
"201605","02","0229","2114.02","1"
"201605","03","0301","8322.01","3"
"201605","17","1719","2411.04","1"
"201605","15","1535","2341.01","2"
"201605","06","0624","3412.12","1"
"201605","02","0231","2224.02","3"
"201605","02","0219","1342.12","1"
"201605","20","2028","3412.06","1"
"201605","06","0604","1211.03","1"
"201605","12","1235","2320.02","1"
"201605","11","1102","5131.01","1"
"201605","09","0906","2211.01","1"
"201605","02","0216","2342.07","2"
"201605","02","0231","1349.13","1"
"201605","17","1719","2223.14","1"
"201605","03","0301","3212.11","2"
"201605","18","1811","2342.07","3"
"201605","05","0516","3258.01","1"
"201605","05","0501","3256.02","1"
"201605","11","1102","2261.02","1"
"201605","05","0502","1349.05","2"
"201605","14","1420","1412.01","1"
"201605","10","1004","9312.08","2"
"201605","08","0806","2431.03","1"
"201605","12","1235","2211.01","1"
"201605","19","1917","5311.02","2"
"201605","12","1201","5321.03","1"
"201605","18","1820","4110.05","1"
"201605","16","1630","7411.01","1"
"201605","04","0403","5223.25","1"
"201605","01","0101","7231.03","1"
"201605","17","1714","2224.10","2"
"201605","19","1919","5311.02","1"
"201605","06","0626","3511.14","1"
"201605","10","1001","3412.14","1"
"201605","09","0901","2211.01","4"
"201605","07","0706","1114.02","1"
"201605","08","0821","2310.09","1"
"201605","12","1201","8322.06","1"
"201605","04","0412","9312.02","2"
"201605","15","1520","3412.12","1"
"201605","11","1106","2422.05","4"
"201605","15","1531","2342.04","2"
"201605","11","1134","6121.04","1"
"201605","03","0301","2514.01","2"
"201605","20","2012","7231.01","1"
"201605","03","0301","5312.03","1"
"201605","18","1833","9333.01","2"
"201605","09","0904","5311.08","1"
"201605","20","2012","2431.06","1"
"201605","08","0814","5329.02","1"
"201605","01","0106","7114.03","11"
"201605","12","1224","2341.01","3"
"201605","16","1601","3322.01","1"
"201605","18","1813","7233.01","2"
"201605","02","0221","2264.06","1"
"201605","20","2002","7115.04","1"
"201605","12","1201","9122.04","1"
"201605","11","1103","7411.01","4"
"201605","07","0704","2132.04","1"
"201605","11","1119","7512.03","1"
"201605","04","0402","3256.02","3"
"201605","12","1201","7231.04","1"
"201605","18","1866","9112.02","2"
"201605","16","1638","8331.01","5"
"201605","20","2030","3211.01","1"
"201605","01","0101","3312.16","1"
"201605","14","1424","2422.05","1"
"201605","18","1870","2223.02","1"
"201605","99","2100","7411.01","1"
"201605","04","0417","1345.20","3"
"201605","08","0805","5245.01","2"
"201605","16","1657","2421.05","1"
"201605","07","0706","2521.03","1"
"201605","09","0940","1341.09","1"
"201605","14","1432","1114.02","1"
"201605","01","0104","1342.01","1"
"201605","07","0711","9112.02","3"
"201605","05","0501","1323.01","1"
"201605","08","0815","9412.04","2"
"201605","12","1219","2359.01","1"
"201605","20","2002","5223.02","2"
"201605","14","1432","1345.14","1"
"201605","16","1640","7411.01","5"
"201605","03","0301","3333.03","1"
"201605","16","1601","3511.04","1"
"201605","18","1804","7122.02","4"
"201605","12","1201","3511.05","1"
"201605","09","0904","3141.03","1"
"201605","20","2021","5113.01","1"
"201605","11","1103","1221.14","1"
"201605","05","0502","2342.04","1"
"201605","04","0415","2631.02","1"
"201605","14","1432","1342.36","1"
"201605","05","0536","7115.07","1"
"201605","14","1426","2223.02","3"
"201605","15","1504","4311.01","1"
"201605","02","0231","5131.09","1"
"201605","11","1106","8332.03","2"
"201605","04","0417","2341.05","2"
"201605","14","1413","2342.07","1"
"201605","07","0704","9412.02","1"
"201605","18","1805","7213.01","1"
"201605","11","1102","7233.03","4"
"201605","11","1106","7131.02","3"
"201605","02","0231","2223.02","13"
"201605","09","0926","5246.07","1"
"201605","05","0502","1311.31","1"
"201605","09","0906","2261.01","1"
"201605","01","0106","1412.01","1"
"201605","06","0625","2223.02","7"
"201605","12","1232","4224.02","1"
"201605","12","1266","3212.01","1"
"201605","01","0105","2635.01","7"
"201605","02","0211","7422.02","1"
"201605","15","1528","2223.02","9"
"201605","16","1601","2412.01","1"
"201605","12","1201","3322.01","4"
"201605","18","1804","3256.02","2"
"201605","07","0706","2352.01","1"
"201605","16","1663","5311.08","1"
"201605","11","1101","3256.02","1"
"201605","08","0822","2359.01","1"
"201605","06","0625","3334.02","3"
"201605","05","0516","2351.03","4"
"201605","06","0617","4311.04","1"
"201605","10","1002","9312.01","1"
"201605","11","1103","9333.01","2"
"201605","19","1903","3152.08","1"
"201605","14","1432","2223.02","10"
"201605","19","1931","2341.01","4"
"201605","08","0805","3353.08","2"
"201605","14","1438","5321.02","2"
"201605","06","0624","7114.02","1"
"201605","02","0230","2423.02","1"
"201605","04","0402","2212.01","1"
"201605","01","0137","5311.03","1"
"201605","04","0419","1342.28","1"
"201605","11","1103","7131.02","1"
"201605","18","1804","5321.03","4"
"201605","20","2017","2211.01","1"
"201605","18","1805","2422.05","2"
"201605","05","0501","2622.01","1"
"201605","14","1422","5246.02","1"
"201605","11","1103","1219.14","1"
"201605","12","1253","7115.07","1"
"201605","16","1601","1120.62","1"
"201605","12","1201","5244.04","1"
"201605","12","1201","1114.29","2"
"201605","01","0106","8342.01","8"
"201605","18","1860","2221.10","3"
"201605","18","1841","2224.02","2"
"201605","14","1418","3434.07","2"
"201605","12","1235","2223.02","8"
"201605","15","1532","3322.25","1"
"201605","14","1432","2432.06","1"
"201605","18","1851","2422.05","1"
"201605","07","0719","5322.02","10"
"201605","15","1504","7231.02","1"
"201605","07","0701","2310.02","1"
"201605","11","1102","2330.03","2"
"201605","19","1903","2212.02","1"
"201605","07","0722","7112.01","1"
"201605","18","1804","7126.09","1"
"201605","10","1001","4321.27","1"
"201605","05","0528","8342.01","1"
"201605","15","1528","9112.02","5"
"201605","08","0829","8342.14","1"
"201605","02","0235","2423.02","1"
"201605","15","1504","3313.01","1"
"201605","08","0805","4321.01","2"
"201605","06","0624","5244.02","3"
"201605","19","1902","2611.06","1"
"201605","08","0805","2652.04","1"
"201605","11","1103","2511.03","3"
"201605","08","0806","9412.02","1"
"201605","02","0217","1349.04","1"
"201605","12","1238","1342.01","1"
"201605","07","0714","5321.02","1"
"201605","07","0704","4224.07","1"
"201605","18","1804","8350.04","1"
"201605","03","0301","4416.02","1"
"201605","10","1001","3322.05","1"
"201605","18","1867","4311.02","1"
"201605","18","1804","2212.01","14"
"201605","08","0806","5311.02","1"
"201605","15","1504","5131.02","3"
"201605","17","1719","7412.01","1"
"201605","02","0214","2341.01","10"
"201605","15","1534","3114.30","1"
"201605","11","1102","2422.05","4"
"201605","14","1424","7214.02","2"
"201605","10","1004","0000.02","1"
"201605","15","1532","3112.19","2"
"201605","06","0624","2164.01","1"
"201605","UT","Norg","7119.02","1"
"201605","15","1534","9216.02","1"
"201605","09","0914","5223.02","1"
"201605","16","1612","5321.02","1"
"201605","16","1638","2354.02","2"
"201605","04","0403","7231.02","2"
"201605","12","1247","5223.17","1"
"201605","03","0301","1114.24","2"
"201605","03","0301","3123.03","1"
"201605","06","0602","3115.01","1"
"201605","10","1001","3434.01","1"
"201605","09","0929","5322.01","1"
"201605","02","0219","7122.01","1"
"201605","05","0522","8342.01","4"
"201605","10","1014","5311.08","1"
"201605","15","1504","3119.19","8"
"201605","06","0612","5329.02","1"
"201605","20","2021","2635.01","1"
"201605","18","1805","2221.02","1"
"201605","12","1228","1321.02","1"
"201605","11","1121","2224.10","2"
"201605","05","0501","3313.02","1"
"201605","16","1621","7115.07","4"
"201605","12","1244","7411.11","1"
"201606","03","0301","5223.01","1"
"201606","03","0301","8342.01","12"
"201606","02","0214","5141.01","1"
"201606","05","0538","4110.02","1"
"201606","03","0301","5414.01","9"
"201606","06","0622","3123.02","1"
"201606","07","0720","7115.07","1"
"201606","11","1103","7214.02","5"
"201606","02","0219","9510.03","1"
"201606","02","0219","7115.04","2"
"201606","07","0704","2431.01","1"
"201606","07","0706","2431.01","3"
"201606","11","1106","4313.01","1"
"201606","12","1243","5223.02","3"
"201606","12","1201","5223.04","18"
"201606","12","1201","9112.02","10"
"201606","12","1201","3118.01","1"
"201606","12","1201","4224.12","2"
"201606","03","0301","3333.04","1"
"201606","UT","Norg","7512.01","1"
"201606","12","1201","5414.02","3"
"201606","04","0417","7126.03","1"
"201606","12","1221","5311.04","2"
"201606","20","2030","3341.01","2"
"201606","05","0542","5223.02","2"
"201606","17","1714","9122.01","1"
"201606","17","1719","5329.04","2"
"201606","17","1719","8322.03","1"
"201606","16","1601","8332.03","11"
"201606","09","0904","0000.02","1"
"201606","10","1004","5321.04","2"
"201606","07","0723","5223.02","1"
"201606","16","1601","7421.01","2"
"201606","09","0906","9112.02","1"
"201606","09","0906","8332.03","1"
"201606","19","1938","4110.02","1"
"201606","08","0814","9412.02","1"
"201606","16","1601","7125.02","1"
"201606","04","0402","0000.02","1"
"201606","16","1601","2166.01","1"
"201606","06","0625","8332.03","2"
"201606","02","0234","8332.03","1"
"201606","06","0604","5131.02","1"
"201606","08","0806","5153.03","1"
"201606","04","0412","4132.01","1"
"201606","16","1601","5142.13","1"
"201606","06","0602","1323.01","1"
"201606","16","1638","7212.02","1"
"201606","18","1804","8342.01","1"
"201606","11","1103","7213.07","12"
"201606","17","1751","5131.02","4"
"201606","08","0805","3334.02","1"
"201606","08","0814","2342.01","1"
"201606","08","0806","5329.04","1"
"201606","09","0904","7114.02","6"
"201606","02","0234","2342.01","1"
"201606","19","1902","3313.01","1"
"201606","19","1933","8342.01","1"
"201606","11","1121","5223.02","2"
"201606","11","1102","8342.01","1"
"201606","06","0628","5120.03","2"
"201606","19","1936","2341.01","3"
"201606","05","0543","5120.03","1"
"201606","11","1149","7115.04","1"
"201606","16","1653","9412.02","1"
